koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,is_exoplanet
0,0,0,0,80.8723469,203.895,0.527,11.195,3604.6,7.59,452.0,9.88,160.9,5510.0,4.222,1.238,1
0,1,1,0,3.166465862,172.002627,1.266,2.9381,4357.2,26.82,954.0,196.31,122.1,4968.0,4.575,0.704,0
0,0,0,0,10.35533116,170.93729,0.029,3.1775,750.6,2.47,777.0,86.22,49.2,5501.0,4.462,0.918,1
0,0,0,0,10.526294577,176.522462,0.644,2.5211,9768.0,8.24,713.0,61.16,482.3,5386.0,4.553,0.793,1
0,0,0,0,4.583520948,169.973972,0.045,2.7055,3812.1,5.39,1038.0,274.98,99.5,5815.0,4.54,0.877,1
0,0,0,0,3.76181843,171.90364,0.926,3.5176,510.6,2.66,1121.0,372.62,35.9,5653.0,4.472,0.949,1
0,0,0,0,8.20396958,169.69138,0.823,2.9667,1024.4,3.01,742.0,71.5,54.4,5015.0,4.499,0.826,1
0,0,0,0,14.49645186,143.41659,0.97,4.016,647.5,3.01,613.0,33.48,25.7,5015.0,4.499,0.826,1
0,0,0,0,56.0560754,201.16578,0.018,4.685,1626.0,1.94,233.0,0.69,27.4,3593.0,4.757,0.491,1
0,0,0,0,41.408316686,195.78745,0.377,5.0264,22838.9,11.38,453.0,9.93,907.8,5522.0,4.586,0.747,1
0,0,0,0,39.74893077,172.854644,0.881,7.3051,15178.9,14.21,552.0,21.87,561.1,6122.0,4.487,0.964,1
0,0,0,0,5.715425977,174.87931,0.348,2.5242,908.1,2.47,850.0,123.03,59.4,5237.0,4.572,0.826,1
0,0,0,0,20.0261412,146.91109,0.957,1.611,421.2,2.28,559.0,23.14,10.7,5237.0,4.572,0.826,1
0,1,0,0,13.61014819,173.987319,1.081,2.594,5732.9,19.02,733.0,68.29,184.1,5697.0,4.46,0.903,0
0,1,1,1,10.44331991,175.4046,0.23,2.743,1159.8,2.66,667.0,46.94,51.7,4947.0,4.516,0.802,0
0,0,0,0,2.237489571,170.81914,0.128,1.8119,315.8,1.41,1160.0,427.17,30.7,5265.0,4.58,0.81,1
0,1,0,0,5.851520671,173.8228336,0.211,3.11058,33003.6,14.62,901.0,155.89,1630.4,5532.0,4.53,0.806,0
0,0,0,0,3.167893418,172.147959,0.026,2.1814,781.2,2.62,1221.0,526.23,64.8,5895.0,4.503,0.94,1
0,0,0,0,4.311780262,173.576483,0.196,2.7251,1154.0,3.11,1038.0,274.84,86.1,5527.0,4.484,0.927,1
0,0,0,0,20.0504494,188.08821,0.383,4.556,840.9,2.69,622.0,35.44,37.8,5527.0,4.484,0.927,1
0,0,0,0,9.76734503,186.57718,0.9,1.6585,569.1,2.67,791.0,92.46,21.1,5527.0,4.484,0.927,1
0,0,0,0,119.0207044,222.236492,0.076,8.1405,7430.5,8.98,366.0,4.25,223.5,5453.0,4.342,1.062,1
0,1,1,0,2.861159894,171.648106,0.965,1.8832,1014.3,4.37,1355.0,797.1,58.3,6126.0,4.458,1.021,0
0,0,0,0,16.08518937,180.28319,0.867,3.984,1442.4,3.68,613.0,33.43,62.6,5239.0,4.523,0.826,1
0,0,0,0,235.9986399,208.399822,0.778,8.2284,20714.6,10.59,188.0,0.29,271.8,4245.0,4.627,0.657,1
0,0,0,0,7.49018305,174.95037,0.02,2.7297,1123.6,2.56,753.0,76.06,53.0,5103.0,4.562,0.787,1
0,0,0,0,36.2761238,201.2869,0.035,4.7865,1572.6,3.03,445.0,9.29,45.5,5103.0,4.562,0.787,1
0,0,0,0,17.46087931,137.26594,0.594,2.2641,812.4,2.32,568.0,24.6,22.6,5103.0,4.562,0.787,1
0,0,0,0,3.219814777,133.00406,0.06,2.0642,488.2,1.69,998.0,234.93,30.5,5103.0,4.562,0.787,1
0,0,0,0,5.912273234,172.184012,0.17,2.3254,961.4,1.73,585.0,27.72,62.8,4072.0,4.696,0.57,1
0,0,0,0,8.98581901,175.68418,0.008,2.8606,881.3,1.65,509.0,15.9,51.8,4072.0,4.696,0.57,1
0,1,0,0,12.940668656,179.423014,0.897,2.4845,42450.0,22.94,723.0,64.64,307.5,5875.0,4.572,0.809,0
0,0,0,0,33.60123371,186.680343,0.67,4.4056,7425.9,8.46,495.0,14.22,247.9,5149.0,4.447,0.93,1
0,0,0,0,6.76652928,138.0637,0.429,2.9004,450.7,1.97,845.0,120.48,29.2,5149.0,4.447,0.93,1
0,0,0,0,4.347288783,172.23343,0.025,2.1024,451.6,2.36,1174.0,449.79,39.7,5754.0,4.345,1.122,1
0,0,0,0,4.601811819,169.98108,0.567,2.2607,755.9,2.35,896.0,152.91,60.8,4986.0,4.496,0.833,1
0,0,0,0,11.18719905,137.17814,0.387,3.252,353.6,1.55,667.0,46.65,21.9,4986.0,4.496,0.833,1
0,0,0,0,4.220965778,170.622433,0.705,3.0854,2260.0,2.62,595.0,29.68,157.8,3837.0,4.747,0.517,1
0,1,0,0,6.998099523,171.898913,7.361,2.0488,20285.0,588.66,853.0,125.22,192.3,5612.0,4.566,0.829,0
0,0,0,0,5.95489993,170.955871,0.327,2.3892,1410.7,2.33,635.0,38.52,87.2,4261.0,4.641,0.633,1
0,0,0,0,12.03987488,181.22536,0.286,2.7363,1250.6,2.18,502.0,15.06,57.6,4261.0,4.641,0.633,1
0,0,0,0,20.83762895,132.08488,0.706,2.3734,439.0,1.42,418.0,7.24,14.9,4261.0,4.641,0.633,1
0,0,0,0,23.58917143,173.81994,0.926,5.073,1200.7,3.16,487.0,13.34,53.3,4919.0,4.566,0.721,1
0,0,0,0,26.44439337,194.12074,0.03,3.9783,1843.5,3.91,562.0,23.54,88.0,5427.0,4.463,0.929,1
0,0,0,0,51.53997972,174.055011,0.183,6.3994,3644.3,5.51,450.0,9.67,155.5,5427.0,4.463,0.929,1
0,0,0,0,5.902245782,136.78393,0.209,2.9003,702.3,2.43,926.0,173.74,59.3,5427.0,4.463,0.929,1
0,0,0,0,2.382951591,135.080841,0.479,1.8876,391.6,1.86,1253.0,583.01,41.4,5427.0,4.463,0.929,1
0,0,0,0,21.02250608,207.67593,0.036,4.1072,1772.5,3.07,521.0,17.48,62.4,5067.0,4.585,0.75,1
0,0,0,0,226.8904775,207.35971,0.731,7.558,3136.4,4.53,236.0,0.73,46.8,5067.0,4.585,0.75,1
0,1,0,0,1.956811408,170.694208,1.091,2.1958,24905.0,21.58,1109.0,357.16,125.4,5209.0,4.657,0.603,0
0,0,0,0,2.688899233,170.1020904,0.001,2.11275,37491.6,12.04,929.0,175.76,1011.6,4820.0,4.667,0.639,1
0,0,0,0,9.439459486,177.186096,0.049,2.8979,3036.1,4.16,686.0,52.32,175.2,5097.0,4.597,0.779,1
1,0,0,0,20.47748843,178.66786,0.497,2.8364,1382.4,2.92,530.0,18.65,52.7,5097.0,4.597,0.779,1
0,0,0,0,3.336123113,135.31623,0.252,1.9616,516.3,1.74,970.0,209.79,41.6,5097.0,4.597,0.779,1
0,0,0,0,8.01078456,170.20739,0.192,2.312,1333.6,1.72,453.0,9.9,48.5,3713.0,4.779,0.47,1
0,0,0,0,12.07134205,143.45948,0.014,4.3224,759.2,1.29,395.0,5.74,31.0,3713.0,4.779,0.47,1
0,0,0,0,20.99587872,152.31554,0.228,2.6333,767.3,1.3,328.0,2.74,18.2,3713.0,4.779,0.47,1
0,0,0,0,7.41113177,175.34754,0.712,2.5242,620.5,2.45,905.0,158.11,50.4,5849.0,4.517,0.919,1
0,1,0,0,1.000747038,169.974229,0.908,0.9967,1823.5,4.14,1620.0,1635.2,147.4,5472.0,4.499,0.79,0
0,0,0,0,8.884922995,169.991686,0.069,2.07004,16053.4,10.51,770.0,83.21,388.2,5332.0,4.5,0.843,1
0,0,0,0,8.09888906,176.623731,0.018,4.20241,6911.1,8.95,986.0,223.19,435.9,6214.0,4.442,1.076,1
0,0,0,0,10.00653012,176.96898,0.862,5.344,936.1,3.52,876.0,139.21,71.9,6063.0,4.47,1.001,1
0,0,0,0,10.37168928,172.61729,0.537,3.035,1254.9,3.2,720.0,63.68,64.5,5121.0,4.457,0.888,1
0,0,0,0,3.96996298,137.75447,0.836,1.1757,299.2,1.78,992.0,229.37,15.0,5121.0,4.457,0.888,1
0,0,0,0,4.40841331,172.18582,0.899,5.012,549.4,2.66,1139.0,398.0,45.1,6007.0,4.457,0.961,1
0,1,1,1,7.9426176,174.52563,0.942,6.703,1590.7,4.68,878.0,140.57,60.4,5811.0,4.521,0.926,0
0,1,0,0,4.409409243,171.89433,0.028,3.8636,12861.0,10.95,1101.0,347.06,85.8,5600.0,4.368,0.975,0
0,0,0,0,16.23947096,175.569907,0.043,4.0374,2590.7,4.14,598.0,30.14,123.8,5191.0,4.564,0.837,1
0,0,0,0,6.308201629,174.047661,0.03,2.9785,1328.5,2.96,819.0,106.44,86.2,5191.0,4.564,0.837,1
0,0,0,0,28.8672107,156.19578,0.041,3.782,347.1,1.51,493.0,14.0,12.0,5191.0,4.564,0.837,1
0,0,0,0,2.052349884,169.890622,0.437,2.0778,14280.6,13.12,1497.0,1183.18,1072.1,5855.0,4.393,1.08,1
0,0,0,0,9.7704486,175.71372,0.09,2.4517,1897.8,2.23,460.0,10.59,58.0,3906.0,4.73,0.509,1
0,0,0,0,5.169804269,172.63153,0.351,2.153,1037.4,1.66,569.0,24.75,41.4,3906.0,4.73,0.509,1
0,0,0,0,20.09017037,147.97788,0.886,4.154,1432.1,2.25,362.0,4.05,36.9,3906.0,4.73,0.509,1
0,0,0,0,7.11373257,174.32351,0.334,2.1764,807.6,1.16,429.0,8.01,44.4,3561.0,4.855,0.411,1
0,0,0,0,3.306551643,134.37211,0.001,1.8177,509.2,0.91,554.0,22.19,37.8,3561.0,4.855,0.411,1
0,0,0,0,15.36845737,147.38965,0.115,2.4714,756.1,1.11,332.0,2.86,30.9,3561.0,4.855,0.411,1
0,0,0,0,13.81020318,172.33533,0.791,3.048,1309.7,4.56,833.0,113.75,46.2,5942.0,4.327,1.142,1
0,0,0,0,12.732624065,176.939054,0.811,2.2083,6465.7,4.87,432.0,8.22,210.5,3950.0,4.721,0.541,1
0,0,0,0,83.92494032,236.76334,0.658,6.7904,7958.7,4.78,226.0,0.62,182.1,3960.0,4.746,0.509,1
0,0,0,0,5.007316661,173.433997,0.344,4.2362,6932.3,6.96,998.0,234.28,431.4,5865.0,4.563,0.827,1
0,0,0,0,2.211116989,170.150139,0.69,1.6485,724.2,1.85,931.0,177.19,42.6,4500.0,4.656,0.646,1
0,0,0,0,27.9541337,178.73791,0.063,3.95,942.5,1.9,400.0,6.04,25.4,4500.0,4.656,0.646,1
0,0,0,0,42.1406089,139.0604,0.045,5.083,895.5,1.85,349.0,3.49,21.6,4500.0,4.656,0.646,1
0,0,0,0,4.617490562,135.04909,0.649,2.2618,575.8,1.62,728.0,66.47,28.1,4500.0,4.656,0.646,1
0,0,0,0,10.19849255,137.92067,0.714,2.4283,634.1,1.75,559.0,23.11,21.4,4500.0,4.656,0.646,1
0,1,1,0,5.795063956,172.697467,0.949,3.2496,1692.9,4.33,950.0,192.74,119.4,5865.0,4.563,0.827,0
0,0,0,0,7.15681552,174.13511,0.45,2.5882,867.0,2.47,782.0,88.23,47.7,5029.0,4.494,0.838,1
0,0,0,0,17.64830851,133.54533,0.653,2.0873,763.3,2.43,579.0,26.49,23.8,5029.0,4.494,0.838,1
0,0,0,0,4.14810719,133.3881,0.093,2.535,175.2,1.08,938.0,182.76,12.9,5029.0,4.494,0.838,1
0,0,0,0,16.51410989,176.11686,0.395,4.1575,973.5,2.72,655.0,43.57,55.9,5527.0,4.488,0.866,1
0,0,0,0,30.1329298,190.38336,0.839,5.172,1015.8,3.14,536.0,19.55,44.8,5527.0,4.488,0.866,1
0,0,0,0,4.79090809,136.31106,0.11,2.603,251.3,1.36,990.0,227.24,21.2,5527.0,4.488,0.866,1
0,0,0,0,99.6415962,198.68664,0.028,4.448,952.5,2.64,360.0,3.97,22.7,5527.0,4.488,0.866,1
0,0,0,0,4.708326451,171.446507,0.061,3.16114,7912.7,10.6,1162.0,431.02,633.4,5560.0,4.246,1.21,1
0,0,1,1,16.37198661,172.75926,9.303,3.8449,4147.6,540.37,438.0,8.71,54.5,4187.0,4.656,0.592,0
0,0,0,0,5.392026903,171.72707,0.314,2.9804,1151.4,2.68,850.0,123.33,77.4,5198.0,4.589,0.801,1
0,0,0,0,4.093578461,171.00954,0.93,2.5833,538.6,2.85,1182.0,461.07,36.4,6077.0,4.471,0.999,1
0,0,0,0,105.145959,178.367,0.964,8.593,685.4,3.43,401.0,6.09,15.4,6077.0,4.471,0.999,1
0,0,0,0,10.8484518,171.80584,0.21,2.9993,1675.6,2.34,499.0,14.66,64.5,4201.0,4.682,0.591,1
0,0,0,0,6.66833241,137.43988,0.644,1.915,362.3,1.18,587.0,28.06,14.2,4201.0,4.682,0.591,1
0,0,0,0,4.082274889,169.6375652,0.093,3.23015,17859.2,10.55,1016.0,251.48,1669.1,5655.0,4.581,0.794,1
0,0,0,0,3.886655224,169.73814,0.649,3.1646,581.6,1.87,1010.0,246.29,48.1,5662.0,4.61,0.738,1
0,1,0,0,37.601661282,194.713383,0.408,8.30604,59130.1,27.22,606.0,31.86,1667.3,6140.0,4.354,1.096,0
0,0,0,0,3.314947362,171.313058,0.799,1.8007,1398.2,3.94,1155.0,421.03,123.5,5609.0,4.481,0.944,1
0,1,1,0,6.71969089,173.35776,0.985,3.0231,969.7,4.37,952.0,194.18,45.4,5931.0,4.479,0.866,0
0,0,0,0,39.6431552,206.596798,0.062,6.5292,15663.8,10.98,472.0,11.74,690.3,5231.0,4.455,0.9,1
0,1,0,0,51.42598578,173.535933,0.203,16.9422,66067.7,29.66,549.0,21.4,1843.8,6257.0,4.41,1.147,0
0,0,0,0,21.80451611,190.49737,0.751,3.4097,1144.9,2.6,543.0,20.48,49.9,5481.0,4.629,0.708,1
0,0,0,0,10.28194593,175.33988,0.168,3.4366,1110.7,2.53,680.0,50.6,55.0,5196.0,4.593,0.775,1
0,0,0,0,18.11993039,182.61535,0.206,4.2309,1506.9,2.95,563.0,23.77,60.7,5196.0,4.593,0.775,1
0,0,0,0,3.78402867,133.28133,0.691,1.9012,426.1,1.7,949.0,191.78,25.6,5196.0,4.593,0.775,1
0,0,0,0,5.15448142,171.6389,0.933,3.228,697.5,2.94,964.0,204.1,48.1,5431.0,4.457,0.884,1
0,0,0,0,5.743469797,174.898924,0.001,3.4412,1240.2,3.13,982.0,219.95,79.7,5897.0,4.531,0.891,1
0,0,0,0,39.4759093,173.31207,0.938,2.968,1012.6,4.06,577.0,26.13,26.6,6225.0,4.45,1.031,1
0,1,0,0,19.974485239,171.6300909,0.886,4.23479,40293.1,26.56,700.0,56.84,1398.8,6108.0,4.471,0.997,0
0,0,0,0,3.166353562,170.966145,0.032,3.3129,1473.4,3.82,1273.0,621.92,128.3,6007.0,4.47,0.998,1
0,1,0,0,23.899634407,188.982797,1.245,3.81881,20953.1,44.04,652.0,42.8,547.8,6192.0,4.503,0.924,0
0,0,0,0,2.494170338,170.852848,0.095,1.1221,863.7,2.42,1194.0,480.19,69.2,5569.0,4.566,0.829,1
0,0,0,0,6.491682808,174.633553,0.535,4.301,7163.3,9.66,1062.0,301.54,502.3,6123.0,4.413,1.107,1
0,0,0,0,2.85188338,132.1455,0.578,2.666,114.9,1.23,1398.0,903.77,10.1,6123.0,4.413,1.107,1
0,1,1,1,3.044770796,172.01916,1.252,10.0134,1695.0,24.54,1076.0,317.36,203.5,5525.0,4.603,0.753,0
0,0,0,0,3.855603916,170.6787843,0.348,3.2179,16652.7,13.61,1212.0,508.65,1173.9,6033.0,4.46,1.046,1
0,0,1,1,3.855599139,170.67957,0.864,3.183,1030.9,3.57,1158.0,425.74,90.1,5936.0,4.501,0.965,0
0,1,1,0,3.187067566,171.64976,1.234,3.119,1037.4,23.88,1079.0,319.76,37.2,5450.0,4.552,0.811,0
0,0,0,0,5.826657508,173.011411,0.033,2.9183,1539.1,4.09,1013.0,248.57,81.1,5561.0,4.362,1.06,1
0,0,0,0,12.41216347,142.54039,0.021,3.739,611.3,2.58,787.0,90.65,25.6,5561.0,4.362,1.06,1
0,0,0,0,18.74649011,147.13074,0.508,3.895,796.8,3.05,686.0,52.38,26.7,5561.0,4.362,1.06,1
0,0,0,0,20.86021229,180.017757,0.066,5.1937,1910.5,5.5,781.0,87.76,117.0,6035.0,4.22,1.257,1
0,0,0,0,42.63427848,141.16954,0.142,6.1998,1719.3,5.22,615.0,33.82,78.7,6035.0,4.22,1.257,1
0,0,0,0,87.6476068,134.94222,0.147,8.871,1009.6,4.0,484.0,12.94,37.5,6035.0,4.22,1.257,1
0,0,0,0,9.61731426,142.47479,0.331,3.8692,234.0,1.94,1010.0,246.13,18.2,6035.0,4.22,1.257,1
0,0,0,0,9.467821474,178.415842,0.081,2.4327,2237.0,2.13,407.0,6.47,124.7,3582.0,4.807,0.458,1
0,0,0,0,0.893040969,134.540342,0.009,1.0981,741.7,1.24,893.0,151.14,87.8,3582.0,4.807,0.458,1
0,0,0,0,20.83426731,176.58569,0.256,4.0454,988.4,2.74,595.0,29.62,45.1,5537.0,4.549,0.88,1
0,0,0,0,9.94602357,171.70192,0.035,3.3862,994.5,3.12,807.0,100.34,51.0,5344.0,4.365,1.013,1
0,0,0,0,1.04562195,133.91912,0.037,1.8955,213.0,1.45,1710.0,2031.84,25.3,5344.0,4.365,1.013,1
0,0,0,0,5.71462396,132.63866,0.503,2.336,297.8,1.78,971.0,210.16,16.7,5344.0,4.365,1.013,1
0,0,0,0,3.388012244,170.5336,0.433,2.6849,280.1,2.11,1315.0,705.93,30.6,5553.0,4.221,1.25,1
0,0,0,0,5.83909761,132.09261,0.341,3.1915,273.6,2.06,1097.0,341.48,25.2,5553.0,4.221,1.25,1
0,0,0,0,1.620467654,132.06388,0.271,2.1888,159.6,1.57,1681.0,1893.42,22.7,5553.0,4.221,1.25,1
0,0,0,0,10.6816951,131.55082,0.646,3.605,307.8,2.3,897.0,152.75,21.9,5553.0,4.221,1.25,1
0,0,0,0,6.104849417,169.573477,0.041,4.6912,2090.3,3.18,784.0,89.25,293.7,5085.0,4.584,0.712,1
0,0,0,0,6.581477136,174.787814,0.137,3.0896,2318.9,4.56,881.0,142.63,116.2,5188.0,4.4,0.973,1
0,0,0,0,2.382652873,170.66626,0.682,1.8888,705.4,2.74,1237.0,553.53,45.5,5188.0,4.4,0.973,1
0,0,0,0,24.66461416,189.02031,0.8,2.8579,2398.8,5.34,567.0,24.53,56.7,5188.0,4.4,0.973,1
0,0,0,0,11.51517167,174.85855,0.311,2.006,1357.4,2.9,657.0,43.96,53.2,5177.0,4.59,0.798,1
0,0,0,0,3.601465336,171.99184,0.021,2.2753,777.7,2.31,996.0,232.65,50.7,5052.0,4.48,0.855,1
0,0,0,0,3.108251172,170.244566,0.9,2.5048,1867.7,4.43,1096.0,340.69,156.5,5330.0,4.495,0.847,1
0,0,0,0,25.8474958,188.874,0.054,5.985,537.4,2.4,672.0,48.23,27.3,6297.0,4.448,1.031,1
0,0,0,0,40.715561,146.36485,0.008,6.894,680.9,2.7,578.0,26.34,28.9,6297.0,4.448,1.031,1
1,0,0,0,66.789347,184.4713,0.667,4.08,358.5,2.07,490.0,13.61,9.5,6297.0,4.448,1.031,0
0,1,1,1,20.42720701,176.71737,0.956,3.447,1273.0,4.42,674.0,48.72,36.7,6014.0,4.494,0.958,0
0,0,0,0,28.59914031,189.92667,0.009,3.6567,1585.1,1.83,298.0,1.87,53.8,3755.0,4.781,0.461,1
0,0,0,0,24.58716355,173.70572,0.648,3.984,907.5,2.37,530.0,18.72,35.6,5474.0,4.605,0.749,1
0,0,0,0,12.53248222,170.76535,0.668,4.0168,1145.9,3.24,775.0,85.15,66.7,5997.0,4.522,0.904,1
0,0,0,0,31.201692472,183.4076137,0.001,2.15663,34513.7,8.31,286.0,1.59,607.4,3748.0,4.796,0.449,1
0,0,0,0,13.19720694,171.545479,0.568,3.4872,2141.4,4.18,642.0,40.03,116.2,4954.0,4.462,0.885,1
0,0,0,0,33.6528474,147.8025,0.567,3.9616,1140.8,3.05,470.0,11.5,41.9,4954.0,4.462,0.885,1
0,0,0,0,5.90127815,171.40674,0.03,2.1979,1525.2,1.94,514.0,16.54,56.6,3731.0,4.75,0.498,1
0,0,0,0,8.75209691,170.63671,0.017,2.3742,1367.6,1.83,451.0,9.76,44.8,3731.0,4.75,0.498,1
0,0,0,0,22.78078241,155.20408,0.008,3.3002,1925.1,2.17,328.0,2.73,46.4,3731.0,4.75,0.498,1
0,0,0,0,2.896005211,133.61228,0.082,1.6776,614.1,1.23,652.0,42.53,28.6,3731.0,4.75,0.498,1
0,0,0,0,0.742957911,133.27936,0.162,0.6688,843.3,1.47,1026.0,262.51,45.3,3731.0,4.75,0.498,1
0,0,0,0,3.584101048,170.427829,0.045,2.7316,2608.1,4.66,1131.0,386.66,166.3,5739.0,4.518,0.922,1
0,0,0,0,8.11528727,174.52257,0.916,3.211,834.9,3.1,879.0,140.92,59.1,5926.0,4.532,0.887,1
0,0,0,0,36.9250409,174.22246,0.838,4.9381,902.0,3.01,530.0,18.7,39.3,5926.0,4.532,0.887,1
0,0,0,0,7.03902016,175.73059,0.015,3.8633,529.8,2.45,1051.0,288.92,54.3,6321.0,4.434,1.058,1
0,0,0,0,8.360870704,175.64459,0.494,2.7144,2039.7,3.67,690.0,53.68,120.9,4743.0,4.516,0.81,1
0,0,1,0,3.14051153,178.4691,1.251,8.2806,1444.4,31.01,1306.0,689.48,139.5,6108.0,4.443,0.974,0
0,0,0,0,21.76129812,166.540438,0.123,1.243,1300.7,2.53,486.0,13.18,60.0,4859.0,4.612,0.72,1
0,0,0,0,12.713794177,175.0725677,0.485,2.44093,36718.7,2.31,181.0,0.26,2981.3,2661.0,5.283,0.116,1
0,1,0,0,15.801100028,177.1533515,0.512,6.37505,37545.0,15.61,614.0,33.6,1642.2,5383.0,4.587,0.789,0
0,0,0,0,1.213770423,170.483645,0.83,0.5532,1821.0,0.78,525.0,18.03,111.4,3292.0,5.215,0.148,1
0,1,0,0,0.453287416,133.869741,0.81,0.4445,1461.5,0.76,729.0,66.14,150.4,3292.0,5.215,0.148,1
0,0,0,0,1.865114193,133.792344,0.785,0.4279,1124.8,0.66,455.0,10.1,56.9,3292.0,5.215,0.148,1
0,1,0,0,3.273699006,171.2385098,0.733,3.07626,6862.8,22.36,3060.0,20728.79,1293.1,10816.0,4.086,2.493,0
0,1,1,1,7.047103499,175.03337,1.047,3.3208,71318.0,51.86,955.0,196.62,274.9,5730.0,4.417,1.035,0
0,1,0,0,0.379463865,170.2480164,1.246,0.86896,1973.3,59.56,3000.0,19256.81,458.6,5075.0,3.892,1.783,0
0,1,0,0,9.88047978,173.608672,1.02,2.78458,18541.0,23.6,860.0,129.45,534.5,6113.0,4.512,0.917,0
1,0,0,0,4.6484156,261.09395,0.968,38.1939,128.4,5.06,2259.0,6152.88,91.7,6980.0,3.577,3.482,0
0,1,0,0,17.512014768,174.282592,0.994,1.8248,4511.7,13.66,804.0,98.77,322.3,6224.0,4.33,1.132,0
0,1,0,0,3.9886021,171.01852,0.06,1.7376,673.5,34.39,3145.0,23135.72,37.1,4813.0,2.472,13.652,0
0,0,0,0,0.533059312,171.2274419,1.263,1.8621,1495.8,133.56,5862.0,277887.7,179.6,8523.0,3.559,4.051,1
0,0,0,0,13.118962443,261.539434,0.042,4.3045,372.2,8.25,1768.0,2310.43,267.4,7221.0,3.488,4.24,1
1,0,0,0,7.82187328,123.49907,0.005,3.8417,42.2,2.78,2101.0,4601.71,37.2,7221.0,3.488,4.24,0
0,0,0,0,53.5057611,172.98304,0.46,10.5616,195.6,2.52,675.0,49.16,71.2,6247.0,4.016,1.762,1
0,0,0,0,2.785821236,260.83731,0.893,3.5599,68.9,1.69,1784.0,2388.98,53.6,6202.0,4.026,1.733,1
0,1,0,0,52.56901867,184.971267,1.197,6.7507,26900.0,78.54,737.0,69.62,184.3,7240.0,4.178,1.717,0
0,0,0,0,1.353771892,261.43662,1.203,7.012,1349.1,430.99,4903.0,136609.48,76.7,4283.0,2.012,15.76,1
1,0,0,0,18.95491633,262.46677,1.228,24.249,867.5,71.39,1139.0,397.48,249.3,6362.0,3.761,2.534,0
0,1,0,0,4.348866254,262.72768,1.187,3.2797,625.6,2436.69,6421.0,401588.95,56.3,3598.0,0.65,101.451,0
0,1,0,0,47.93094546,179.096467,1.272,2.6897,2144.4,68.02,905.0,158.41,221.1,8214.0,4.104,1.938,0
0,1,1,1,1.592633181,133.9243804,0.003,5.5605,633.1,1.56,1053.0,290.51,66.9,4506.0,4.626,0.651,0
0,1,1,0,5.177577252,132.9009561,1.341,2.4777,1325.4,73.82,1671.0,1846.9,23.6,7429.0,4.143,1.796,0
0,0,0,0,4.28746668,262.06245,0.374,1.5693,790.1,2.29,942.0,186.31,19.4,5296.0,4.576,0.815,1
0,0,1,0,2.002779769,261.95791,0.242,2.231,260.5,1.42,1311.0,696.4,22.2,5346.0,4.44,0.892,0
0,0,0,0,8.18739443,260.86931,0.377,3.0472,517.6,1.92,782.0,88.36,38.4,5251.0,4.494,0.849,1
0,0,0,0,76.0498163,161.71445,0.015,7.158,445.9,1.75,372.0,4.53,17.4,5251.0,4.494,0.849,1
0,0,0,0,3.179267286,261.841607,0.171,1.0246,200.9,1.21,1101.0,347.01,41.0,5511.0,4.554,0.857,1
0,0,0,0,10.38122447,268.02421,0.319,2.715,801.5,2.18,672.0,48.37,41.9,5095.0,4.566,0.78,1
0,0,0,0,24.5709023,135.87209,0.945,3.587,764.2,2.82,505.0,15.33,26.3,5095.0,4.566,0.78,1
0,0,1,1,0.817026268,132.835239,0.01,2.0799,1145.5,2.92,1784.0,2386.13,121.1,5619.0,4.536,0.874,0
0,0,0,0,12.06222962,138.22229,0.392,2.0584,300.2,1.62,750.0,74.8,32.4,5547.0,4.451,0.933,1
0,0,0,0,9.93146307,136.49128,0.037,5.678,398.6,2.41,931.0,177.83,26.2,5782.0,4.28,1.22,1
0,0,0,0,4.57834367,132.2982,0.232,3.987,140.7,1.44,1206.0,499.41,11.4,5782.0,4.28,1.22,1
0,0,0,0,21.85362905,144.32031,0.676,3.439,355.6,1.75,618.0,34.57,23.0,5830.0,4.54,0.876,1
0,0,0,0,13.0607936,137.63148,0.718,3.215,236.6,1.45,734.0,68.66,19.4,5830.0,4.54,0.876,1
0,1,0,0,86.723653,195.3511,0.662,4.852,241.0,1.43,391.0,5.5,9.4,5830.0,4.54,0.876,0
0,0,0,0,4.2989201,132.86187,0.972,2.747,237.6,2.12,1046.0,283.62,20.0,5300.0,4.385,0.986,1
0,1,1,1,25.9518461,154.88212,1.22,14.581,1058.5,22.32,521.0,17.37,65.8,5372.0,4.584,0.796,0
0,1,1,1,25.9518536,154.88278,1.25,14.755,2017.9,24.6,494.0,14.09,79.4,5198.0,4.604,0.742,0
0,1,0,0,161.78832712,214.039,0.267,5.31,87750.0,36.14,375.0,4.68,704.5,6018.0,4.327,1.212,0
0,0,0,0,16.56806842,146.15285,0.164,4.2647,1331.4,2.54,548.0,21.27,41.9,4987.0,4.602,0.716,1
0,0,0,0,47.3329299,151.41614,0.43,2.708,931.5,2.18,386.0,5.25,14.0,4987.0,4.602,0.716,1
0,0,1,0,0.856895349,133.67521,0.554,1.3078,82.2,0.82,1881.0,2960.82,33.1,6021.0,4.537,0.873,0
0,0,0,0,40.8065333,155.71586,0.016,13.135,313.9,3.71,772.0,83.75,54.8,6207.0,3.963,2.097,1
